Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031559,33.11069,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:02.020000,76.923077,37.033436,33.112036,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:03.020000,78.947368,37.035642,33.11362,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:04.020000,83.333333,37.037976,33.115206,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:05.020000,85.714286,37.040358,33.116779,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:06.020000,88.235294,37.042757,33.118348,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:07.020000,90.909091,37.045162,33.119919,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:08.020000,93.75,37.04757,33.121485,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:09.020000,96.774194,37.049977,33.123072,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:10.020000,100.0,37.052382,33.124673,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:11.020000,103.448276,37.054785,33.126294,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:12.020000,103.448276,37.057187,33.127927,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:13.020000,107.142857,37.059588,33.129573,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:14.020000,107.142857,37.061986,33.13124,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:15.020000,111.111111,37.064382,33.132927,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:16.020000,115.384615,37.066777,33.134625,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:17.020000,115.384615,37.069169,33.136354,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:18.020000,115.384615,37.07156,33.138083,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:19.020000,120.0,37.07395,33.139815,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:20.020000,120.0,37.076339,33.141566,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:21.020000,125.0,37.078724,33.143318,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:22.020000,130.434783,37.081106,33.145106,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:23.020000,130.434783,37.083485,33.146922,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:24.020000,136.363636,37.085863,33.148728,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:25.020000,136.363636,37.088237,33.150556,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:26.020000,142.857143,37.090607,33.152412,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:27.020000,150.0,37.092974,33.1543,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:28.020000,157.894737,37.095333,33.156214,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:29.020000,166.666667,37.097691,33.158144,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:30.020000,176.470588,37.100049,33.160069,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:31.020000,176.470588,37.102397,33.162012,0.5833333333333333,24.444444444444443,44.44444444444444
0 days 00:00:32.020000,187.5,37.104745,33.163935,0.5833333333333333,24.444444444444443,44.44444444444444
